material_id,material_name,category_id,supplier_id,unit,price,country
MAT1262,Ammonium Hydroxide Industrial Material 1262,CAT006,SUP495,DRUM,899.44,India
MAT1263,Hydrochloric Acid Industrial Material 1263 ,CAT001,SUP485,DRUM,4527.87,Japan
MAT1264,Sodium Carbonate Premium Material 1264,CAT003,SUP296,BOX,3490.75,Switzerland
MAT1265,Toluene B Material 1265,CAT002,SUP340,KG,1223.65,Singapore
MAT1266,Hydrogen Peroxide Industrial Material 1266,CAT004,SUP491,L,3030.61,Singapore
MAT1267,Acetic Acid Industrial Material 1267,CAT005,SUP066,DRUM,2138.97,Switzerland
MAT1268,Sodium Chloride Industrial Material 1268,CAT007,SUP333,L,2030.29,Germany
MAT1269,Sodium Chloride Premium Material 1269,CAT003,SUP275,L,399.26,Japan
MAT1270,Sulfuric Acid Industrial Material 1270,CAT010,SUP337,DRUM,3044.48,France
MAT1271,Hydrogen Peroxide Industrial Material 1271,CAT007,SUP195,KG,4821.89,Singapore
MAT1272,Acetone Industrial Material 1272,CAT002,SUP273,KG,3435.7,France
MAT1273,Acetone Industrial Material 1273,CAT002,SUP186,TON,3901.45,United States
MAT1274,Hydrochloric Acid Industrial Material 1274,CAT001,SUP051,BOX,4898.45,Singapore
MAT1275,Xylene A Material 1275,CAT002,SUP090,DRUM,3655.22,Japan
MAT1276,Acetic Acid Premium Material 1276,CAT002,SUP271,TON,3517.25,Japan
MAT1277,Sodium Carbonate Industrial Material 1277,CAT010,SUP051,KG,895.2,France
MAT1278,Citric Acid Industrial Material 1278,CAT009,SUP283,DRUM,4416.0,France
MAT1279,Glycerol B Material 1279,CAT005,SUP005,DRUM,3580.45,United States
MAT1280,Hydrogen Peroxide Premium Material 1280,CAT010,SUP377,TON,311.68,United Kingdom
MAT1281,Hydrochloric Acid Premium Material 1281,CAT008,SUP094,BOX,4931.92,Netherlands
MAT1282,Ammonium Hydroxide Industrial Material 1282,CAT005,SUP488,Box,2626.94,Singapore
MAT1283,Calcium Carbonate A Material 1283,CAT005,SUP209,TON,4233.97,Germany
MAT1284,Acetone B Material 1284,CAT002,SUP085,DRUM,334.19,Japan
MAT1285,Sodium Carbonate Premium Material 1285,CAT001,SUP493,Box,3401.31,United States
MAT1286,Glycerol Premium Material 1286,CAT009,SUP351,DRUM,3504.52,France
MAT1287,Sodium Hydroxide B Material 1287,CAT001,SUP366,BOX,-166.0,United Kingdom
MAT1288,Hydrochloric Acid A Material 1288,CAT010,SUP230,L,3388.88,Switzerland
MAT1289,Hydrochloric Acid B Material 1289,CAT002,SUP188,L,2592.74,India
MAT1290,Ethylene Glycol Premium Material 1290,CAT007,SUP088,TON,,United Kingdom
MAT1291,Hydrochloric Acid A Material 1291,CAT005,SUP154,BOX,1503.05,Singapore
MAT1292,Sodium Hydroxide Premium Material 1292,CAT004,SUP473,TON,4649.09,Switzerland
MAT1293,Ethanol Premium Material 1293,CAT010,SUP435,BOX,334.61,India
MAT1294,Formaldehyde Premium Material 1294,CAT006,SUP153,tonne,580.46,United Kingdom
MAT1295,Citric Acid Premium Material 1295,CAT006,SUP005,KG,2182.48,Singapore
MAT1296,Acetone B Material 1296,CAT007,SUP064,BOX,84.21,Japan
MAT1297,Hydrochloric Acid Premium Material 1297,CAT007,SUP192,TON,1854.25,United States
MAT1298,Sodium Carbonate Industrial Material 1298,CAT002,SUP225,BOX,851.08,United Kingdom
MAT1299,Ethylene Glycol A Material 1299,CAT006,SUP453,L,597.79,Japan
MAT1300,Ethanol B Material 1300,CAT007,SUP216,TON,4509.94,United States
MAT1301,Sulfuric Acid Premium Material 1301,CAT005,SUP061,BOX,2470.89,Netherlands
MAT1302,Hydrogen Peroxide Industrial Material 1302,CAT007,SUP257,BOX,700.52,Germany
MAT1303,Sodium Hydroxide B Material 1303,CAT003,SUP177,DRUM,117.56,Singapore
MAT1304,Ethanol Industrial Material 1304,CAT007,SUP500,DRUM,3700.29,France
MAT1305,Glycerol Industrial Material 1305,CAT005,SUP249,KG,3816.45,Singapore
MAT1306,Formaldehyde B Material 1306,CAT009,SUP096,L,1441.64,Germany
MAT1307,Sodium Chloride B Material 1307,CAT007,SUP102,BOX,3546.98,Germany
MAT1308,Ammonium Hydroxide B Material 1308,CAT004,SUP438,DRUM,3163.09,United States
MAT1309,Hydrochloric Acid A Material 1309,CAT003,SUP206,KG,1405.62,Singapore
MAT1310,Hydrogen Peroxide Premium Material 1310,CAT001,SUP316,L,500.13,India
MAT1311,Xylene Premium Material 1311,CAT009,SUP157,L,1147.79,France
MAT1312,Glycerol A Material 1312,CAT009,SUP219,KG,1556.24,Japan
MAT1313,Toluene Industrial Material 1313,CAT006,SUP365,BOX,1272.49,India
MAT1314,Citric Acid A Material 1314,CAT001,SUP027,TON,1099.29,Netherlands
MAT1315,Sodium Chloride A Material 1315,CAT007,SUP095,TON,4744.22,United Kingdom
MAT1316,Isopropyl Alcohol Industrial Material 1316,CAT002,SUP050,KG,3430.66,United States
MAT1317,Isopropyl Alcohol Industrial Material 1317,CAT006,SUP381,DRUM,2667.87,United Kingdom
MAT1318,Hydrochloric Acid Industrial Material 1318,CAT004,SUP300,BOX,481.79,Germany
MAT1319,Hydrogen Peroxide A Material 1319,CAT001,SUP301,L,1004.99,Netherlands
MAT1320,Methanol A Material 1320,CAT009,SUP317,TON,1542.31,Netherlands
MAT1321,Sulfuric Acid B Material 1321,CAT001,SUP066,L,2120.15,Japan
MAT1322,Sodium Carbonate Industrial Material 1322,CAT006,SUP230,KG,4558.7,Germany
MAT1323,Glycerol Premium Material 1323,CAT009,SUP477,DRUM,3964.88,United States
MAT1324,Formaldehyde Industrial Material 1324,CAT003,SUP149,KG,4781.22,India
MAT1325,Sulfuric Acid Premium Material 1325,CAT008,SUP351,DRUM,4357.77,Germany
MAT1326,Citric Acid Premium Material 1326,CAT009,SUP197,DRUM,3907.89,France
MAT1327,Formaldehyde Industrial Material 1327,CAT004,SUP095,KG,842.02,Singapore
MAT1328,Acetic Acid A Material 1328,CAT009,SUP234,DRUM,3553.38,Switzerland
MAT1329,Sodium Chloride Industrial Material 1329,CAT004,SUP152,TON,2783.15,United States
MAT1330,Hydrochloric Acid A Material 1330,CAT009,SUP122,TON,243.5,United States
MAT1331,Sodium Chloride B Material 1331,CAT005,SUP448,KG,3229.94,Singapore
MAT1332,Sulfuric Acid A Material 1332,CAT001,SUP333,TON,3181.78,United Kingdom
MAT1333,Isopropyl Alcohol A Material 1333,CAT009,SUP136,L,2071.3,Belgium
MAT1334,calcium carbonate industrial material 1334,CAT001,SUP321,KG,4128.46,Singapore
MAT1335,Sodium Chloride B Material 1335,CAT005,SUP498,KG,2710.07,Belgium
MAT1336,Methanol Premium Material 1336,CAT005,SUP446,DRUM,2776.85,Netherlands
MAT1337,Hydrochloric Acid Industrial Material 1337,CAT005,SUP105,DRUM,3167.51,France
MAT1338,Hydrogen Peroxide Premium Material 1338,CAT004,SUP374,BOX,1874.77,Netherlands
MAT1339,acetone premium material 1339,CAT003,SUP236,L,4087.21,United States
MAT1340,Sulfuric Acid Premium Material 1340,CAT003,SUP332,TON,154.18,United States
MAT1341,Citric Acid Premium Material 1341,CAT010,SUP097,kg,760.44,France
MAT1342,Hydrochloric Acid Premium Material 1342,CAT007,SUP052,DRUM,729.59,India
MAT1343,Formaldehyde A Material 1343,CAT007,SUP197,KG,594.68,India
MAT1344,Ethanol B Material 1344,CAT004,SUP395,KG,1374.9,Belgium
MAT1345,Sodium Hydroxide A Material 1345,CAT002,SUP278,TON,4270.97,Germany
MAT1346,Sulfuric Acid B Material 1346,CAT008,SUP389,DRUM,4467.33,United States
MAT1347,Calcium Carbonate Industrial Material 1347,CAT008,SUP080,l,326.58,Japan
MAT1348,Sodium Carbonate A Material 1348,CAT001,SUP423,KG,558.94,Japan
MAT1349,Methanol Premium Material 1349,CAT003,SUP001,L,168.8,France
MAT1350,Xylene B Material 1350,CAT006,SUP336,TON,1168.13,France
MAT1351,Methanol Premium Material 1351,CAT003,SUP057,L,553.59,Japan
MAT1352,Toluene A Material 1352,CAT010,SUP171,KG,1834.44,Germany
MAT1353,Ethanol B Material 1353,CAT003,SUP220,DRUM,1707.48,United States
MAT1354,Ethylene Glycol B Material 1354,CAT005,SUP320,TON,1774.51,Germany
MAT1355,Sodium Chloride Premium Material 1355,CAT006,SUP478,TON,4063.06,Germany
MAT1356,Sodium Hydroxide B Material 1356,CAT003,SUP164,L,1983.47,Netherlands
MAT1357,Acetone A Material 1357,CAT010,SUP219,TON,766.11,United Kingdom
MAT1358,Hydrogen Peroxide B Material 1358,CAT007,SUP181,TON,2496.32,Netherlands
MAT1359,Ethylene Glycol Industrial Material 1359,CAT003,SUP411,L,1946.77,Switzerland
MAT1360,Glycerol Premium Material 1360 ,CAT009,SUP275,L,1953.9,Belgium
MAT1361,Ethylene Glycol B Material 1361,CAT002,SUP121,TON,64.19,India
MAT1362,Toluene Premium Material 1362,CAT003,SUP472,KG,344.91,United Kingdom
MAT1363,Toluene B Material 1363,CAT005,SUP236,L,4184.5,Switzerland
MAT1364,Ethylene Glycol B Material 1364,CAT004,SUP424,L,326.54,United States
MAT1365,Methanol B Material 1365,CAT007,SUP376,KG,3495.81,France
MAT1366,Toluene A Material 1366,CAT002,SUP340,DRUM,415.16,Belgium
MAT1367,Citric Acid A Material 1367,CAT003,SUP188,L,441.02,Germany
MAT1368,Sodium Hydroxide Premium Material 1368,CAT003,SUP392,L,2375.34,United States
MAT1369,Ammonium Hydroxide Industrial Material 1369,CAT008,SUP211,TON,2247.67,India
MAT1370,Calcium Carbonate A Material 1370,CAT003,SUP031,KG,3040.66,United States
MAT1371,Ammonium Hydroxide B Material 1371,CAT001,SUP203,BOX,3415.52,Netherlands
MAT1372,Sodium Carbonate Industrial Material 1372,CAT010,SUP257,TON,3561.3,France
MAT1373,Citric Acid Industrial Material 1373,CAT002,SUP268,BOX,4890.74,United States
MAT1374,Sulfuric Acid Premium Material 1374,CAT010,SUP029,Liter,1991.84,Switzerland
MAT1375,Formaldehyde A Material 1375,CAT008,SUP245,TON,3280.86,France
MAT1376,Xylene B Material 1376,CAT001,SUP412,ton,3250.9,Singapore
MAT1377,Sodium Chloride A Material 1377,CAT002,SUP040,TON,3035.79,United Kingdom
MAT1378,Sodium Hydroxide B Material 1378,CAT005,SUP084,DRUM,577.0,Singapore
MAT1379,Formaldehyde A Material 1379,CAT005,SUP097,DRUM,1048.54,India
MAT1380,Hydrochloric Acid Industrial Material 1380,CAT002,SUP292,DRUM,272.13,Netherlands
MAT1381,Ethanol A Material 1381,CAT006,SUP048,TON,91.97,United Kingdom
MAT1382,Calcium Carbonate Premium Material 1382,CAT009,SUP100,TON,3771.62,United Kingdom
MAT1383,Hydrogen Peroxide A Material 1383,CAT006,SUP209,DRUM,549.96,United States
MAT1384,Sodium Hydroxide Premium Material 1384,CAT008,SUP301,KG,1486.09,United States
MAT1385,Propylene Glycol A Material 1385,CAT002,SUP488,L,4427.79,United States
MAT1386,Citric Acid Industrial Material 1386,CAT008,SUP403,L,1728.15,United Kingdom
MAT1387,Formaldehyde Premium Material 1387,CAT001,SUP457,BOX,1233.6,Belgium
MAT1388,Formaldehyde A Material 1388,CAT003,SUP291,BOX,532.16,India
MAT1389,Hydrogen Peroxide Industrial Material 1389,CAT009,SUP445,KG,2519.62,Netherlands
MAT1390,Isopropyl Alcohol B Material 1390,CAT005,SUP083,KG,1436.58,United Kingdom
MAT1391,Toluene A Material 1391,CAT002,SUP092,BOX,1326.82,Netherlands
MAT1392,Sodium Chloride Premium Material 1392,CAT003,SUP482,KG,4859.82,Netherlands
MAT1393,Ethanol Industrial Material 1393,CAT005,SUP206,BOX,4292.15,United States
MAT1394,Propylene Glycol Industrial Material 1394,CAT009,SUP433,DRUM,4762.62,United Kingdom
MAT1395,Acetone Premium Material 1395,CAT009,SUP231,TON,4393.17,India
MAT1396,Formaldehyde A Material 1396,CAT004,SUP359,DRUM,89.32,Germany
MAT1397,Calcium Carbonate Premium Material 1397,CAT003,SUP292,BOX,4276.45,Singapore
MAT1398,Xylene Premium Material 1398,CAT002,SUP179,BOX,2369.02,Switzerland
MAT1399,propylene glycol a material 1399,CAT002,SUP093,KG,4591.43,France
MAT1400,Ethylene Glycol B Material 1400,CAT007,SUP169,KG,-838.0,Belgium
MAT1401,Glycerol B Material 1401,CAT008,SUP059,TON,2300.16,Switzerland
MAT1402,Hydrogen Peroxide Premium Material 1402,CAT003,SUP328,L,1634.92,India
MAT1403,Formaldehyde Premium Material 1403,CAT001,SUP480,TON,3958.32,Netherlands
MAT1404,Sulfuric Acid A Material 1404,CAT004,SUP445,KG,4765.59,France
MAT1405,Sodium Chloride Industrial Material 1405,CAT003,SUP043,L,392.83,France
MAT1406,Acetone Industrial Material 1406,CAT008,SUP447,BOX,2647.65,Japan
MAT1407,Citric Acid A Material 1407,CAT002,SUP459,BOX,1742.99,Japan
MAT1408,Citric Acid B Material 1408,CAT006,SUP483,BOX,2434.05,Switzerland
MAT1409,Citric Acid Premium Material 1409,CAT006,SUP468,DRUM,1976.23,India
MAT1410,Sodium Carbonate B Material 1410,,SUP371,DRUM,3101.74,United Kingdom
MAT1411,Isopropyl Alcohol A Material 1411,CAT003,SUP460,BOX,4672.41,Netherlands
MAT1412,Isopropyl Alcohol A Material 1412,CAT007,SUP135,DRUM,3625.32,Netherlands
MAT1413,Hydrogen Peroxide Premium Material 1413,CAT010,SUP050,KG,1132.18,Singapore
MAT1414,Ethylene Glycol B Material 1414,CAT010,SUP194,L,1773.02,Singapore
MAT1415,Acetic Acid A Material 1415,CAT006,SUP417,TON,130.15,Japan
MAT1416,Ammonium Hydroxide A Material 1416,CAT008,SUP333,BOX,2099.57,United Kingdom
MAT1417,Toluene Premium Material 1417,CAT009,SUP499,Tonne,611.23,United States
MAT1418,Propylene Glycol Premium Material 1418,CAT006,SUP091,DRUM,2994.71,Switzerland
MAT1419,Ethylene Glycol Premium Material 1419,CAT005,SUP433,BOX,3188.83,Belgium
MAT1420,methanol a material 1420,CAT002,SUP046,KG,3100.49,France
MAT1421,Methanol Premium Material 1421,CAT010,SUP475,DRUM,543.53,Netherlands
MAT1422,Ammonium Hydroxide A Material 1422,CAT005,SUP437,BOX,1098.76,Netherlands
MAT1423,Sodium Carbonate Premium Material 1423,CAT002,SUP101,BOX,4755.23,United Kingdom
MAT1424,Propylene Glycol Premium Material 1424,CAT007,SUP004,TON,3921.87,Switzerland
MAT1425,Calcium Carbonate Industrial Material 1425,CAT005,SUP158,BOX,3382.84,India
MAT1426,Ethylene Glycol A Material 1426,,SUP014,L,3963.03,Switzerland
MAT1427,Formaldehyde Industrial Material 1427,CAT006,SUP088,DRUM,4964.5,Singapore
MAT1428,Sodium Carbonate Premium Material 1428,CAT004,SUP316,BOX,4151.32,Belgium
MAT1429,Ethylene Glycol B Material 1429,CAT007,SUP373,L,2045.44,United Kingdom
MAT1430,Ammonium Hydroxide B Material 1430,,SUP119,KG,3564.62,United States
MAT1431,Ammonium Hydroxide A Material 1431,CAT010,SUP402,BOX,4223.0,Japan
MAT1432,Sodium Carbonate B Material 1432,CAT006,SUP105,KG,511.66,France
MAT1433,Sodium Hydroxide B Material 1433,CAT001,SUP317,DRUM,4606.94,Germany
MAT1434,Acetic Acid Premium Material 1434,CAT001,SUP381,L,4917.9,United Kingdom
MAT1435,Citric Acid B Material 1435,CAT004,SUP153,L,2700.32,Singapore
MAT1436,Xylene Industrial Material 1436,CAT001,SUP141,KG,,India
MAT1437,Acetic Acid A Material 1437,CAT002,SUP236,DRUM,657.29,United States
MAT1438,Calcium Carbonate Industrial Material 1438,CAT003,SUP048,KG,2496.51,United Kingdom
MAT1439,Sulfuric Acid Premium Material 1439,CAT002,SUP252,KG,2098.04,Netherlands
MAT1440,Acetone B Material 1440,CAT007,SUP193,TON,3186.08,Netherlands
MAT1441,Citric Acid B Material 1441 ,CAT005,SUP006,L,3315.35,Belgium
MAT1442,Ethanol A Material 1442,CAT006,SUP178,BOX,4974.83,Belgium
MAT1443,Sodium Carbonate A Material 1443,CAT003,SUP268,TON,4636.59,Singapore
MAT1444,Formaldehyde A Material 1444,CAT009,SUP012,DRUM,2583.14,United States
MAT1445,Sulfuric Acid Industrial Material 1445,CAT002,SUP461,L,196.01,United States
MAT1446,Hydrochloric Acid A Material 1446,CAT003,SUP138,TON,2433.8,Germany
MAT1447,Toluene Industrial Material 1447,CAT008,SUP382,BOX,,France
MAT1448,Sulfuric Acid Industrial Material 1448,CAT003,SUP102,TON,4811.26,Germany
MAT1449,Acetic Acid Industrial Material 1449,CAT003,SUP407,L,4771.12,Netherlands
MAT1450,Ethylene Glycol Premium Material 1450,CAT007,SUP306,TON,4088.67,Belgium
MAT1451,Methanol Premium Material 1451,CAT007,SUP103,DRUM,1796.93,Germany
MAT1452,Propylene Glycol B Material 1452,CAT001,SUP491,DRUM,1302.67,France
MAT1453,Calcium Carbonate Industrial Material 1453,CAT007,SUP016,KG,940.53,United Kingdom
MAT1454,Ethylene Glycol B Material 1454,CAT006,SUP126,Kg,1115.16,United Kingdom
MAT1455,Toluene B Material 1455,CAT006,SUP063,kg,1627.02,India
MAT1456,Isopropyl Alcohol B Material 1456,CAT008,SUP291,TON,4498.78,Switzerland
MAT1457,Acetone Premium Material 1457,CAT005,SUP309,L,2659.95,Germany
MAT1458,Sodium Carbonate Industrial Material 1458,CAT010,SUP485,KG,2891.04,France
MAT1459,Ethylene Glycol Industrial Material 1459,CAT006,SUP102,L,295.82,Netherlands
MAT1460,Glycerol A Material 1460,CAT005,SUP216,KG,664.26,United States
MAT1461,Formaldehyde Industrial Material 1461,CAT010,SUP197,L,2903.25,Japan
MAT1462,Sodium Hydroxide A Material 1462,CAT008,SUP146,L,4216.13,France
MAT1463,Ethanol A Material 1463,CAT006,SUP331,KG,393.8,Germany
MAT1464,Ethylene Glycol Industrial Material 1464,CAT005,SUP163,TON,2031.7,Switzerland
MAT1465,Isopropyl Alcohol Premium Material 1465,CAT010,SUP025,BOX,1527.3,Netherlands
MAT1466,Glycerol A Material 1466,CAT006,SUP481,Drum,558.58,Singapore
MAT1467,Ethanol A Material 1467,CAT003,SUP054,TON,4313.87,France
MAT1468,Hydrochloric Acid B Material 1468,CAT002,SUP098,Tonne,4089.93,Switzerland
MAT1469,Sodium Hydroxide A Material 1469,CAT005,SUP453,KG,598.48,Japan
MAT1470,Acetone Industrial Material 1470,CAT006,SUP353,DRUM,3968.56,France
MAT1471,Sodium Chloride B Material 1471,CAT003,SUP299,BOX,643.51,United Kingdom
MAT1472,Hydrogen Peroxide Premium Material 1472,CAT008,SUP343,KG,2632.73,Singapore
MAT1473,Acetic Acid Premium Material 1473,CAT008,SUP500,TON,1643.46,Netherlands
MAT1474,Hydrochloric Acid A Material 1474,CAT005,SUP393,TON,3571.34,United Kingdom
MAT1475,Sodium Carbonate B Material 1475,CAT004,SUP356,KG,421.96,Netherlands
MAT1476,Ethanol B Material 1476,CAT001,SUP344,L,2367.34,France
MAT1477,Sulfuric Acid Premium Material 1477,CAT002,SUP175,L,4079.28,Switzerland
MAT1478,Ammonium Hydroxide Industrial Material 1478,CAT005,SUP363,BOX,3293.68,Switzerland
MAT1479,Methanol B Material 1479,CAT004,SUP470,TON,1958.6,Netherlands
MAT1480,Formaldehyde B Material 1480,CAT007,SUP097,KG,1425.3,United States
MAT1481,Calcium Carbonate A Material 1481,CAT003,SUP237,KG,3737.88,Singapore
MAT1482,Sodium Hydroxide Premium Material 1482,CAT003,SUP137,KG,2407.39,Switzerland
MAT1483,Propylene Glycol Industrial Material 1483,CAT005,SUP061,DRUM,466.13,France
MAT1484,Sulfuric Acid B Material 1484,CAT007,SUP258,BOX,2564.24,India
MAT1485,Propylene Glycol Industrial Material 1485,CAT006,SUP051,KG,3260.68,France
MAT1486,Sulfuric Acid Industrial Material 1486,CAT004,SUP207,L,2990.54,Switzerland
MAT1487,Formaldehyde Premium Material 1487,CAT009,SUP222,KG,3421.74,Singapore
MAT1488,Methanol B Material 1488,CAT002,SUP028,KG,2897.39,Singapore
MAT1489,Acetone A Material 1489,CAT005,SUP116,DRUM,3512.59,France
MAT1490,Xylene Premium Material 1490,CAT002,SUP113,TON,2501.1,United States
MAT1491,Sulfuric Acid Industrial Material 1491,CAT005,SUP362,DRUM,1475.49,India
MAT1492,Methanol B Material 1492,CAT009,SUP465,DRUM,2409.95,Japan
MAT1493,Hydrochloric Acid B Material 1493,CAT006,SUP349,KG,874.89,United Kingdom
MAT1494,Propylene Glycol B Material 1494,CAT001,SUP342,BOX,2168.22,India
MAT1495,Citric Acid Industrial Material 1495,CAT002,SUP088,KG,2990.33,Netherlands
MAT1496,Acetic Acid A Material 1496,CAT008,SUP448,L,2389.21,India
MAT1497,Sodium Hydroxide Industrial Material 1497,CAT004,SUP269,DRUM,878.16,United States
MAT1498,Methanol A Material 1498,CAT005,SUP412,TON,2290.45,United Kingdom
MAT1499,Sodium Carbonate Industrial Material 1499,CAT008,SUP130,TON,2320.82,United Kingdom
MAT1500,Calcium Carbonate Industrial Material 1500,CAT009,SUP397,DRUM,2447.56,Japan
MAT1501,Ammonium Hydroxide A Material 1501,CAT003,SUP211,L,3313.87,United States
MAT1502,Toluene Premium Material 1502,CAT001,SUP126,DRUM,3718.01,France
MAT1503,Toluene B Material 1503,CAT002,SUP100,BOX,3211.73,Japan
MAT1504,Sodium Carbonate Premium Material 1504,CAT009,SUP090,TON,,United Kingdom
MAT1505,Isopropyl Alcohol Premium Material 1505,CAT010,SUP214,TON,1581.15,India
MAT1506,Acetic Acid Industrial Material 1506,CAT010,SUP063,BOX,3986.9,Belgium
MAT1507,Toluene Industrial Material 1507,CAT002,SUP497,KG,2519.69,United States
MAT1508,Propylene Glycol B Material 1508,CAT009,SUP495,TON,3137.79,United States
MAT1509,Calcium Carbonate Premium Material 1509,CAT005,SUP034,Tonne,127.18,India
MAT1510,Sulfuric Acid Industrial Material 1510,CAT010,SUP064,KG,2467.41,India
MAT1511,Ethylene Glycol Industrial Material 1511,CAT001,SUP026,TON,731.71,Japan
MAT1512,Ammonium Hydroxide B Material 1512,CAT002,SUP366,TON,756.09,Singapore
MAT1513,Ethylene Glycol A Material 1513,CAT005,SUP113,KG,2392.23,United Kingdom
MAT1514,Hydrochloric Acid Premium Material 1514,CAT007,SUP205,KG,4470.52,Japan
MAT1515,Formaldehyde Industrial Material 1515,CAT003,SUP289,BOX,3410.67,United Kingdom
MAT1516,Acetic Acid B Material 1516,CAT004,SUP129,L,2110.75,Singapore
MAT1517,Calcium Carbonate Industrial Material 1517,CAT002,SUP153,DRUM,4639.24,Netherlands
MAT1518,Sodium Carbonate B Material 1518,CAT007,SUP401,BOX,525.41,Switzerland
MAT1519,Propylene Glycol Industrial Material 1519,CAT009,SUP479,TON,2368.48,France
MAT1520,Propylene Glycol Premium Material 1520,CAT007,SUP237,KG,4567.16,India
MAT1521,Ethylene Glycol A Material 1521,CAT003,SUP315,TON,3943.83,Belgium
MAT1522,Ammonium Hydroxide Industrial Material 1522,CAT003,SUP318,DRUM,4504.57,Japan
MAT1523,Ethanol Premium Material 1523,CAT003,SUP207,KG,2340.9,Switzerland
MAT1524,Propylene Glycol A Material 1524,CAT002,SUP029,ton,4157.98,Germany
MAT1525,Isopropyl Alcohol A Material 1525,CAT005,SUP290,BOX,3468.43,India
MAT1526,Methanol A Material 1526,CAT004,SUP265,L,2832.14,Netherlands
MAT1527,Hydrogen Peroxide B Material 1527,CAT003,SUP155,TON,3609.75,India
MAT1528,Glycerol B Material 1528,CAT002,SUP035,KG,807.46,Germany
MAT1529,Ammonium Hydroxide A Material 1529,CAT004,SUP105,KG,2395.02,Switzerland
MAT1530,Propylene Glycol Premium Material 1530,CAT001,SUP475,KG,1534.62,Netherlands
MAT1531,Citric Acid B Material 1531,CAT009,SUP134,DRUM,3422.54,Belgium
MAT1532,Methanol Premium Material 1532,CAT003,SUP326,KG,964.8,Singapore
MAT1533,Citric Acid B Material 1533,CAT008,SUP246,TON,1482.77,Germany
MAT1534,Acetic Acid Premium Material 1534,CAT006,SUP342,TON,1986.39,Germany
MAT1535,Propylene Glycol Premium Material 1535,CAT007,SUP076,KG,1452.94,Germany
MAT1536,Acetic Acid Premium Material 1536,CAT001,SUP298,TON,-170.0,Belgium
MAT1537,Propylene Glycol A Material 1537,CAT006,SUP493,L,2366.14,Netherlands
MAT1538,Sodium Chloride A Material 1538,CAT003,SUP184,DRUM,4286.41,Switzerland
MAT1539,Sulfuric Acid Industrial Material 1539,CAT009,SUP200,DRUM,360.69,United States
MAT1540,Toluene Industrial Material 1540,CAT008,SUP367,L,1427.78,Japan
MAT1541,Xylene A Material 1541,CAT008,SUP193,BOX,3048.92,United States
MAT1542,Acetic Acid Industrial Material 1542,CAT003,SUP358,TON,2964.82,Belgium
MAT1543,Toluene Premium Material 1543,CAT002,SUP024,KG,4267.55,United States
MAT1544,Hydrochloric Acid A Material 1544,CAT002,SUP256,BOX,1652.11,Singapore
MAT1545,Hydrochloric Acid A Material 1545,CAT003,SUP373,BOX,3791.28,France
MAT1546,Acetone A Material 1546,CAT010,SUP129,KG,235.22,Germany
MAT1547,Propylene Glycol Industrial Material 1547,CAT010,SUP324,KG,4621.58,United Kingdom
MAT1548,Methanol Premium Material 1548,CAT007,SUP069,DRUM,2804.52,Singapore
MAT1549,Sodium Chloride Premium Material 1549,CAT008,SUP348,TON,1166.21,United States
MAT1550,Ethylene Glycol B Material 1550,CAT002,SUP299,KG,3164.12,Germany
MAT1551,Sulfuric Acid A Material 1551,CAT003,SUP458,KG,1829.83,France
MAT1552,Acetic Acid A Material 1552,CAT006,SUP095,DRUM,2506.07,Singapore
MAT1553,Acetic Acid Premium Material 1553,CAT009,SUP181,TON,3111.47,Switzerland
MAT1554,Hydrogen Peroxide A Material 1554,CAT008,SUP219,BOX,4376.19,Belgium
MAT1555,acetone b material 1555,CAT009,SUP153,KG,633.74,Singapore
MAT1556,Ethanol Industrial Material 1556,CAT001,SUP115,TON,4615.25,Japan
MAT1557,Xylene Industrial Material 1557,,SUP447,L,4842.17,Germany
MAT1558,Sodium Carbonate B Material 1558,CAT009,SUP478,DRUM,2525.23,France
MAT1559,Formaldehyde A Material 1559,CAT009,SUP358,KG,2934.72,Japan
MAT1560,SODIUM HYDROXIDE A MATERIAL 1560,CAT006,SUP216,TON,1042.53,India
MAT1561,Hydrogen Peroxide B Material 1561,CAT009,SUP419,TON,4624.66,India
MAT1562,Hydrochloric Acid Premium Material 1562,CAT002,SUP413,DRUM,4526.4,India
MAT1563,Toluene A Material 1563,CAT007,SUP307,DRUM,4650.35,Switzerland
MAT1564,Glycerol B Material 1564,CAT005,SUP371,KG,565.1,Netherlands
MAT1565,Ammonium Hydroxide B Material 1565,CAT006,SUP221,BOX,1551.92,Singapore
MAT1566,Sodium Hydroxide A Material 1566,CAT001,SUP397,L,2694.22,France
MAT1567,Sodium Hydroxide Premium Material 1567,CAT001,SUP199,BOX,3492.43,France
MAT1568,Ethylene Glycol B Material 1568,CAT002,SUP225,KG,4490.88,United Kingdom
MAT1569,Toluene B Material 1569,CAT006,SUP224,KG,1228.94,Germany
MAT1570,Acetic Acid A Material 1570,CAT004,SUP212,DRUM,2861.84,India
MAT1571,Hydrochloric Acid A Material 1571,CAT002,SUP030,L,2220.85,Japan
MAT1572,Ethanol Industrial Material 1572,CAT006,SUP309,L,4990.54,United States
MAT1573,Formaldehyde Premium Material 1573,CAT008,SUP337,KG,3300.12,Germany
MAT1574,Sodium Chloride B Material 1574,CAT008,SUP362,TON,4493.32,Singapore
MAT1575,Propylene Glycol Industrial Material 1575,CAT006,SUP400,DRUM,1498.78,Singapore
