purchase_id,material_id,supplier_id,purchase_date,quantity,total_amount
PO00429,MAT1730,SUP385,2026-08-02,394.3,273234.13
PO00430,MAT0782,SUP062,2026-07-03,657.17,492299.19
PO00431,MAT1418,SUP091,2025-02-19,260.67,780631.06
PO00432,MAT0420,SUP115,2025-05-01,701.23,2268072.34
PO00433,MAT0965,SUP393,2026-05-18,182.18,171945.13
PO00434,MAT1898,SUP152,2026-04-08,300.46,1354996.48
PO00435,MAT0847,SUP445,2025-06-16,49.42,243831.36
PO00436,MAT1735,SUP177,2025-12-06,432.46,1029453.73
PO00437,MAT1118,SUP028,2025-06-08,968.88,4234596.62
PO00438,MAT1613,SUP134,2025-03-20,207.13,360567.76
PO00439,MAT1986,SUP118,2026-05-13,256.55,1070793.52
PO00440,MAT0777,SUP360,2026-02-01,777.98,94221.16
PO00441,MAT1646,SUP127,2025-06-30,774.74,482895.44
PO00442,MAT1132,SUP468,2025-02-14,309.25,28525.22
PO00443,MAT0731,SUP261,2025-08-17,346.67,964661.28
PO00444,MAT1746,SUP295,2026-08-21,847.08,1652441.31
PO00445,MAT0068,SUP459,2025-08-23,716.69,1238605.16
PO00446,MAT0523,SUP494,2025-04-29,110.52,129326.08
PO00447,MAT1150,SUP367,2025-05-23,140.68,198841.33
PO00448,MAT0161,SUP155,2026-07-31,33.44,164832.11
PO00449,MAT1779,SUP474,2026-05-24,373.01,757311.01
PO00450,MAT0473,SUP183,2026-03-17,30.33,102300.36
PO00451,MAT0294,SUP499,2026-06-22,898.71,2628556.0
PO00452,MAT0480,SUP324,2026-01-13,638.48,2600260.88
PO00453,MAT0980,SUP292,2025-04-19,424.44,1178848.14
PO00454,MAT1676,SUP102,2025-02-04,286.11,1246083.44
PO00455,MAT1622,SUP459,2026-07-25,705.03,2106693.09
PO00456,MAT0911,SUP264,2025-03-10,74.52,251446.87
PO00457,MAT0104,SUP026,2025-09-27,879.0,2197262.67
PO00458,MAT0537,SUP270,2026-01-02,479.88,1160196.28
PO00459,MAT1574,SUP362,2026-06-04,920.08,4134213.87
PO00460,MAT0094,SUP214,2025-05-21,129.8,417048.7
PO00461,MAT1400,SUP169,2025-06-15,95.51,154779.69
PO00462,MAT1020,SUP499,2025-07-11,667.99,1419852.82
PO00463,MAT1440,SUP193,2026-04-02,663.26,2113199.42
PO00464,MAT0594,SUP350,2026-07-14,379.58,1457731.44
PO00465,MAT1413,SUP050,2025-09-27,483.1,546956.16
PO00466,MAT0988,SUP317,2025-07-09,586.3,1076218.14
PO00467,MAT1537,SUP493,2025-04-29,564.07,1334668.59
PO00468,MAT1555,SUP153,2025-08-26,210.42,133351.57
PO00469,MAT1856,SUP277,2025-11-04,141.88,677557.87
PO00470,MAT0414,SUP472,2026-02-05,21.08,12838.56
PO00471,MAT1310,SUP316,2025-03-03,515.09,257611.96
PO00472,MAT1117,SUP301,2025-01-13,121.63,520510.72
PO00473,MAT1081,SUP374,2025-09-30,589.72,589525.39
PO00474,MAT0541,SUP138,2025-01-10,310.31,1487846.46
PO00475,MAT0580,SUP382,2025-05-21,326.33,857784.51
PO00476,MAT1116,SUP194,2025-09-07,861.98,1399734.84
PO00477,MAT1874,SUP024,2025-08-07,196.78,377095.42
PO00478,MAT1297,SUP192,2026-05-02,483.49,896511.33
PO00479,MAT1931,SUP281,2025-08-08,108.06,362458.09
PO00480,MAT0963,SUP179,2026-02-02,557.5,590102.6
PO00481,MAT1567,SUP199,2026-07-09,860.11,3003873.97
PO00482,MAT1212,SUP321,2025-03-14,154.65,91323.92
PO00483,MAT0282,SUP131,2025-05-11,859.27,3846633.86
PO00484,MAT1025,SUP048,2025-05-29,862.57,2399100.44
PO00485,MAT0858,SUP272,2025-03-11,482.91,1252494.69
PO00486,MAT1990,SUP201,2025-03-16,570.5,460867.02
PO00487,MAT0503,SUP311,2025-09-10,630.67,585413.12
PO00488,MAT1952,SUP047,2026-02-28,841.37,1127015.12
PO00489,MAT1495,SUP088,2026-01-06,938.23,2805617.32
PO00490,MAT1462,SUP146,2025-09-26,412.33,1738436.88
PO00491,MAT0833,SUP106,2026-03-19,52.48,186320.79
PO00492,MAT0162,SUP141,2025-11-25,782.83,2196425.27
PO00493,MAT0390,SUP487,2025-01-29,200.68,896122.49
PO00494,MAT0905,SUP154,2026-01-18,396.87,1924291.66
PO00495,MAT0959,SUP392,2025-08-19,751.12,2103579.16
PO00496,MAT0897,SUP165,2025-05-11,484.57,91743.64
PO00497,MAT1431,SUP402,2026-06-06,889.86,3757878.78
PO00498,MAT0426,SUP389,2025-06-11,248.93,15152.37
PO00499,MAT1611,SUP335,2026-06-18,294.75,897758.39
PO00500,MAT0230,SUP181,2025-03-18,438.41,1361679.54
PO00501,MAT0774,SUP019,2025-02-01,423.14,138565.66
PO00502,MAT1937,SUP183,2026-07-30,93.99,450451.77
PO00503,MAT0680,SUP374,2025-05-30,775.19,1928595.2
PO00504,MAT1286,SUP351,2025-02-10,375.83,1317103.75
PO00505,MAT1363,SUP236,2026-02-07,288.03,1205261.53
PO00506,MAT1185,SUP411,2025-12-16,310.46,949979.66
PO00507,MAT1276,SUP271,2026-07-03,609.24,2142849.39
PO00508,MAT1728,SUP391,2025-11-12,856.83,500285.9
PO00509,MAT1487,SUP222,2026-04-27,516.33,1766747.01
PO00510,MAT1226,SUP489,2026-01-31,759.84,1851524.92
PO00511,MAT0388,SUP403,2026-07-28,924.22,638229.36
PO00512,MAT1041,SUP480,2026-08-11,145.89,649331.59
PO00513,MAT1902,SUP201,2025-12-12,100.08,100799.58
PO00514,MAT1411,SUP460,2026-05-17,975.47,4557795.78
PO00515,MAT1097,SUP053,2026-06-30,521.83,1563465.3
PO00516,MAT0824,SUP214,2025-03-06,259.08,1207836.14
PO00517,MAT1046,SUP120,2025-10-02,934.82,1615406.35
PO00518,MAT1884,SUP094,2025-10-23,598.49,453427.99
PO00519,MAT1584,SUP466,2025-08-22,319.92,1210791.63
PO00520,MAT0816,SUP090,2025-11-28,908.15,3214051.83
PO00521,MAT0925,SUP479,2026-08-03,199.35,225094.06
PO00522,MAT0800,SUP500,2025-11-10,199.93,210114.43
PO00523,MAT1284,SUP085,2025-12-10,522.5,174614.28
PO00524,MAT1143,SUP169,2026-02-26,285.74,1374863.73
PO00525,MAT1724,SUP216,2026-03-11,672.99,1148679.52
PO00526,MAT1797,SUP291,2025-07-12,770.63,2306048.62
PO00527,MAT0335,SUP305,2025-05-23,804.22,3596045.6
PO00528,MAT0385,SUP210,2025-10-30,198.07,885289.71
PO00529,MAT0701,SUP344,2026-01-06,715.49,1001428.42
PO00530,MAT0606,SUP463,2026-07-21,327.93,909317.1
PO00531,MAT1139,SUP218,2026-04-19,585.93,2241809.2
PO00532,MAT1614,SUP259,2025-06-27,126.04,365674.81
PO00533,MAT0666,SUP158,2025-10-26,642.21,2353250.1
PO00534,MAT0244,SUP072,2025-07-30,602.15,2454947.49
PO00535,MAT1458,SUP485,2025-12-12,191.25,552911.4
PO00536,MAT1117,SUP301,2026-05-24,381.25,1631544.12
PO00537,MAT0310,SUP256,2026-02-06,489.5,2163467.62
PO00538,MAT0185,SUP137,2025-10-05,-48.0,411663.53
PO00539,MAT0102,SUP240,2026-04-16,542.03,2385701.68
PO00540,MAT0001,SUP232,2025-05-30,262.18,550153.27
PO00541,MAT1507,SUP497,2025-03-15,260.01,655144.6
PO00542,MAT0037,SUP169,2026-01-21,814.98,2291658.56
PO00543,MAT1777,SUP143,2026-02-07,13.23,51120.32
PO00544,MAT0804,SUP143,2025-07-13,813.87,2981685.99
PO00545,MAT0556,SUP108,2025-09-18,928.53,1871340.79
PO00546,MAT0209,SUP309,2026-04-11,935.4,2264696.94
PO00547,MAT1370,SUP031,2026-07-18,587.75,1787147.91
PO00548,MAT0699,SUP456,2025-10-11,516.01,289151.36
PO00549,MAT0839,SUP013,2026-03-07,207.2,643714.46
PO00550,MAT1313,SUP365,2025-02-22,981.76,1249279.78
PO00551,MAT0901,SUP087,2026-05-17,599.32,1627249.69
PO00552,MAT1932,SUP427,2026-05-03,442.8,559916.17
PO00553,MAT0152,SUP017,2025-11-17,128.25,265976.39
PO00554,MAT1550,SUP299,2025-07-05,131.69,416682.96
PO00555,MAT1752,SUP026,2025-02-25,50.62,174518.52
PO00556,MAT1174,SUP337,2025-03-13,284.58,929788.31
PO00557,MAT1676,SUP102,2026-07-16,539.87,2351274.22
PO00558,MAT0141,SUP239,2025-05-11,786.03,660736.82
PO00559,MAT1400,SUP169,2026-03-10,212.84,344919.99
PO00560,MAT0581,SUP185,2026-08-04,69.28,299643.62
PO00561,MAT1604,SUP262,2025-04-25,344.23,1352190.52
PO00562,MAT0890,SUP151,2025-10-11,291.35,721598.2
PO00563,MAT0057,SUP328,2025-09-04,238.18,550841.27
PO00564,MAT0401,SUP262,2026-08-08,754.21,477256.55
PO00565,MAT1887,SUP226,2026-07-20,360.02,1345592.75
PO00566,MAT0081,SUP045,2025-08-31,160.19,537567.2
PO00567,MAT1303,SUP177,2026-07-21,588.28,69158.2
PO00568,MAT0765,SUP335,2025-08-14,180.12,840767.74
PO00569,MAT1895,SUP186,2026-01-28,211.11,251347.57
PO00570,MAT1457,SUP309,2025-01-18,954.93,2540066.05
PO00571,MAT1275,SUP090,2025-04-04,575.53,2103688.77
PO00572,MAT0495,SUP303,2025-10-04,811.45,2640401.5
PO00573,MAT0530,SUP205,2025-05-08,104.73,44650.59
PO00574,MAT0461,SUP286,2026-02-21,228.76,662502.69
PO00575,MAT0367,SUP084,2026-04-16,613.51,2305177.93
PO00576,MAT0991,SUP155,2025-06-27,918.45,719532.1
PO00577,MAT1712,SUP060,2025-10-14,116.31,110887.63
PO00578,MAT1420,SUP046,2025-09-02,674.45,2091125.48
PO00579,MAT0799,SUP233,2026-03-22,583.84,1148582.59
PO00580,MAT1632,SUP267,2026-01-31,451.7,1880716.19
PO00581,MAT0137,SUP291,2025-08-26,109.36,100469.03
PO00582,MAT1196,SUP101,2025-03-25,414.45,1900191.08
PO00583,MAT1522,SUP318,2026-03-31,448.1,2018497.82
PO00584,MAT1442,SUP178,2026-01-29,852.08,4238953.15
PO00585,MAT0248,SUP425,2026-01-25,32.8,125272.71
PO00586,MAT0032,SUP298,2025-10-06,213.08,1017126.73
PO00587,MAT1788,SUP329,2026-05-19,442.28,1781614.41
PO00588,MAT1096,SUP334,2026-06-21,348.87,801591.62
PO00589,MAT1412,SUP135,2025-01-22,504.04,1827306.29
PO00590,MAT1040,SUP249,2026-02-02,839.84,3331191.77
PO00591,MAT0728,SUP148,2025-07-30,379.23,271024.3
PO00592,MAT0674,SUP384,2025-03-21,604.94,1108812.67
PO00593,MAT0259,SUP116,2026-01-22,176.7,603591.3
PO00594,MAT0956,SUP222,2026-02-18,215.06,287967.49
PO00595,MAT0230,SUP181,2025-11-18,359.73,1117303.39
PO00596,MAT1162,SUP072,2025-10-08,256.28,1053595.27
PO00597,MAT0236,SUP351,2025-10-25,899.47,1895516.09
PO00598,MAT1788,SUP329,2026-01-24,604.43,2434795.15
PO00599,MAT0311,SUP197,2026-04-26,961.05,2042433.07
PO00600,MAT1465,SUP025,2026-07-31,251.63,384314.5
PO00601,MAT1370,SUP031,2025-03-08,457.72,1391770.9
PO00602,MAT0058,SUP295,2025-01-23,394.98,1424609.91
PO00603,MAT1642,SUP315,2025-12-20,365.93,1161308.13
PO00604,MAT0337,SUP210,2025-01-21,496.05,1797729.84
PO00605,MAT1208,SUP418,2026-04-02,910.1,52612.88
PO00606,MAT1006,SUP221,2025-04-02,442.99,1376343.35
PO00607,MAT1861,SUP468,2025-12-23,236.27,859165.14
PO00608,MAT1089,SUP243,2026-01-11,912.48,4376317.95
PO00609,MAT0328,SUP170,2025-09-24,483.75,594083.7
PO00610,MAT1013,SUP497,2025-06-22,226.95,875491.4
PO00611,MAT0384,SUP272,2026-08-23,648.56,1358655.37
PO00612,MAT0384,SUP272,2026-06-28,812.04,1701126.36
PO00613,MAT1267,SUP066,2025-02-07,979.37,2094843.05
PO00614,MAT1824,SUP158,2026-01-09,57.5,89794.88
PO00615,MAT1732,SUP001,2025-08-23,99.07,103231.93
PO00616,MAT1544,SUP256,2025-06-12,101.45,167606.56
PO00617,MAT1702,SUP141,2026-07-21,59.56,289291.85
PO00618,MAT0216,SUP360,2025-03-23,530.0,1584387.3
PO00619,MAT1352,SUP171,2025-09-19,458.57,841219.15
PO00620,MAT0458,SUP086,2025-10-28,150.22,403997.16
PO00621,MAT1917,SUP417,2026-03-23,285.73,960592.83
PO00622,MAT0978,SUP270,2025-07-10,236.8,110265.92
PO00623,MAT1410,SUP371,2025-11-16,174.96,542680.43
PO00624,MAT1222,SUP120,2025-03-10,239.5,586403.77
PO00625,MAT1789,SUP370,2025-04-05,624.74,52521.89
PO00626,MAT0925,SUP479,2026-08-10,658.08,743064.45
PO00627,MAT0479,SUP457,2025-06-30,295.36,301958.34
PO00628,MAT1942,SUP333,2026-04-27,942.6,4227014.29
PO00629,MAT1602,SUP483,2025-06-21,243.88,762976.14
PO00630,MAT1373,SUP268,2025-07-20,606.61,2966771.79
PO00631,MAT0903,SUP194,2025-03-20,76.71,152038.45
PO00632,MAT0241,SUP053,2025-04-14,276.35,421063.44
PO00633,MAT1660,SUP419,2025-07-03,538.61,2325082.42
PO00634,MAT0127,SUP056,2026-04-19,557.9,2073943.04
PO00635,MAT1954,SUP032,2026-01-13,725.98,248844.16
PO00636,MAT0916,SUP422,2025-06-06,538.32,1748414.91
PO00637,MAT0298,SUP055,2025-07-11,253.19,576098.4
PO00638,MAT1438,SUP048,2025-01-09,332.22,829390.55
PO00639,MAT0078,SUP377,2025-06-25,768.69,1937306.35
PO00640,MAT0095,SUP248,2026-06-10,815.17,3287751.8
PO00641,MAT0165,SUP435,2026-05-28,509.46,783880.63
PO00642,MAT1889,SUP343,2025-02-28,399.87,1530774.34
PO00643,MAT0474,SUP036,2025-06-21,57.86,93909.09
PO00644,MAT1444,SUP012,2025-06-09,848.07,2190683.54
PO00645,MAT1434,SUP381,2025-09-05,863.07,4244491.95
PO00646,MAT0792,SUP344,2026-01-12,578.13,183521.59
PO00647,MAT0203,SUP267,2025-10-13,467.78,1610243.77
PO00648,MAT1806,SUP106,2026-04-11,183.39,145417.27
PO00649,MAT0048,SUP419,2025-04-23,716.3,2876825.55
PO00650,MAT1641,SUP252,2025-06-15,643.73,1979810.93
PO00651,MAT0672,SUP342,2025-02-13,76.4,320740.19
PO00652,MAT0583,SUP405,2026-01-22,144.55,13616.61
PO00653,MAT0949,SUP190,2025-10-22,466.16,1602247.86
PO00654,MAT0453,SUP112,2026-05-17,680.75,1821666.58
PO00655,MAT0094,SUP214,2026-02-09,554.81,1782610.08
PO00656,MAT0725,SUP441,2026-02-18,889.9,3857814.39
PO00657,MAT0289,SUP125,2026-04-23,962.48,1802676.92
PO00658,MAT0872,SUP083,2026-06-17,360.4,1410955.19
PO00659,MAT0598,SUP188,2026-08-15,721.17,2199186.28
PO00660,MAT1863,SUP108,2026-02-19,754.11,3023204.37
PO00661,MAT1187,SUP325,2026-06-21,937.5,4401056.25
PO00662,MAT0380,SUP372,2025-06-20,508.12,1944295.77
PO00663,MAT1623,SUP225,2026-05-27,134.98,346615.14
PO00664,MAT1224,SUP100,2025-02-07,214.82,935712.96
PO00665,MAT1406,SUP447,2026-01-12,843.53,2233372.2
PO00666,MAT0187,SUP194,2025-04-29,608.35,1463830.02
PO00667,MAT0353,SUP076,2026-02-27,388.75,1150804.96
PO00668,MAT1535,SUP076,2025-11-03,379.89,551957.38
PO00669,MAT1569,SUP224,2025-11-19,492.35,605068.61
PO00670,MAT1054,SUP074,2025-01-17,223.41,293781.92
PO00671,MAT1613,SUP134,2025-05-31,455.44,792820.84
PO00672,MAT0721,SUP273,2025-05-24,652.58,1292375.96
PO00673,MAT0049,SUP448,2025-11-06,402.4,1124699.95
PO00674,MAT0674,SUP384,2025-05-26,26.21,48041.1
PO00675,MAT1504,SUP090,2025-08-21,904.63,4121602.84
PO00676,MAT1694,SUP397,2025-09-16,491.91,1744268.59
PO00677,MAT0468,SUP022,2026-04-23,715.76,2064938.97
PO00678,MAT1603,SUP477,2026-01-16,883.56,4032364.62
PO00679,MAT0789,SUP003,2026-04-20,139.11,169214.8
PO00680,MAT1108,SUP095,2025-02-22,252.91,466856.69
PO00681,MAT0001,SUP232,2025-05-30,898.07,1884492.13
PO00682,MAT1278,SUP283,2025-04-14,302.46,1335663.36
PO00683,MAT0059,SUP181,2025-02-24,357.05,1026443.77
PO00684,MAT0247,SUP142,2026-01-31,888.18,3128223.25
PO00685,MAT0412,SUP483,2026-03-20,87.34,49205.61
PO00686,MAT1475,SUP356,2025-10-29,361.23,152424.61
PO00687,MAT0978,SUP270,2026-06-09,556.09,258943.31
PO00688,MAT0386,SUP399,2025-02-11,934.64,2302513.68
PO00689,MAT0344,SUP386,2026-05-06,77.08,36555.19
PO00690,MAT0400,SUP340,2025-12-06,201.54,279413.04
PO00691,MAT0161,SUP155,2026-06-03,174.29,859108.53
PO00692,MAT1547,SUP324,2025-04-14,154.48,713941.68
PO00693,MAT0445,SUP318,2026-07-30,276.91,1151508.08
PO00694,MAT0666,SUP158,2025-01-26,514.41,1884952.56
PO00695,MAT0110,SUP071,2026-06-18,377.55,1521386.81
PO00696,MAT1708,SUP214,2026-04-05,409.38,152096.95
PO00697,MAT0044,SUP068,2026-04-17,353.46,676791.07
PO00698,MAT1921,SUP395,2025-12-01,292.08,951894.56
PO00699,MAT1589,SUP128,2025-02-22,803.21,1216325.0
PO00700,MAT1920,SUP167,2026-08-23,132.06,463605.87
PO00701,MAT1413,SUP050,2026-03-25,760.91,861487.08
PO00702,MAT0069,SUP474,2026-03-20,766.0,1049626.82
PO00703,MAT0220,SUP013,2025-02-07,669.66,380045.44
PO00704,MAT0453,SUP112,2026-07-16,731.38,1957150.94
PO00705,MAT0741,SUP014,2026-08-03,510.89,1251455.71
PO00706,MAT0218,SUP006,2025-06-07,933.62,1242414.82
PO00707,MAT1760,SUP095,2026-01-22,336.85,1220033.65
PO00708,MAT1708,SUP214,2026-03-27,734.14,272755.03
PO00709,MAT1527,SUP155,2025-10-01,152.51,550522.97
PO00710,MAT1859,SUP228,2025-07-21,102.26,197674.72
PO00711,MAT0594,SUP350,2026-01-29,283.0,1086827.54
PO00712,MAT1259,SUP442,2025-08-14,51.47,179698.24
PO00713,MAT0602,SUP372,2025-11-07,21.99,58971.02
PO00714,MAT0878,SUP370,2025-05-17,202.55,92591.68
PO00715,MAT1670,SUP073,2026-08-06,201.73,625689.8
PO00716,MAT1635,SUP260,2025-06-05,432.64,612934.07
PO00717,MAT0053,SUP015,2026-08-05,262.6,1223083.13
PO00718,MAT1335,SUP498,2025-08-04,10.56,28618.34
PO00719,MAT1265,SUP340,2025-03-09,171.76,210174.12
PO00720,MAT1535,SUP076,2025-02-08,272.85,396434.68
PO00721,MAT0188,SUP433,2026-05-10,789.14,2558620.73
PO00722,MAT1146,SUP150,2025-08-13,473.62,187742.97
PO00723,MAT0479,SUP457,2025-06-19,925.57,946247.23
PO00724,MAT0113,SUP154,2026-05-21,123.09,503187.0
PO00725,MAT0359,SUP154,2026-04-16,813.57,3157831.28
PO00726,MAT1855,SUP106,2025-12-17,620.63,588884.78
PO00727,MAT0320,SUP104,2026-01-17,852.09,1479875.83
PO00728,MAT0054,SUP147,2025-09-22,581.27,2031864.16
PO00729,MAT1788,SUP329,2026-07-16,890.28,3586270.41
PO00730,MAT0891,SUP280,2025-12-05,635.21,3026947.16
PO00731,MAT0234,SUP148,2025-12-01,531.44,518759.84
PO00732,MAT1370,SUP031,2026-06-17,685.78,2085223.81
PO00733,MAT1960,SUP056,2025-09-09,233.94,802650.48
PO00734,MAT0951,SUP377,2025-01-23,439.53,579441.19
PO00735,MAT0062,SUP183,2025-10-06,334.87,588289.57
PO00736,MAT1564,SUP371,2026-06-06,307.56,173802.16
PO00737,MAT1114,SUP190,2026-02-19,60.77,201847.56
PO00738,MAT0910,SUP340,2025-11-04,803.66,1286740.03
PO00739,MAT1122,SUP298,2025-09-21,115.43,370371.01
PO00740,MAT0850,SUP149,2025-06-01,559.46,1386565.66
PO00741,MAT1025,SUP048,2025-08-13,881.94,2452975.0
PO00742,MAT0292,SUP122,2025-09-12,469.7,1167458.14
PO00743,MAT1296,SUP064,2025-06-06,926.79,78044.99
PO00744,MAT0569,SUP321,2026-07-10,510.79,1331741.9
PO00745,MAT1441,SUP006,2026-02-27,745.1,2470267.28
PO00746,MAT1635,SUP260,2026-03-06,570.91,808825.32
PO00747,MAT0731,SUP261,2025-11-03,90.32,251328.95
PO00748,MAT0650,SUP258,2025-06-16,626.83,1485825.3
PO00749,MAT1359,SUP411,2025-03-09,777.22,1513068.58
PO00750,MAT1016,SUP411,2025-02-28,441.27,925069.6
PO00751,MAT1149,SUP222,2026-03-19,162.51,135853.48
PO00752,MAT0627,SUP075,2026-04-30,978.58,266310.76
PO00753,MAT0303,SUP237,2025-12-08,938.22,3780360.46
PO00754,MAT1463,SUP331,2025-05-02,314.93,124019.43
PO00755,MAT0699,SUP456,2026-05-14,880.31,493290.51
PO00756,MAT1519,SUP479,2026-05-19,928.56,2199275.79
PO00757,MAT0638,SUP202,2026-02-10,592.54,83512.59
PO00758,MAT0915,SUP211,2026-02-20,435.8,1877391.54
PO00759,MAT0520,SUP087,2025-08-29,293.6,537496.46
PO00760,MAT0842,SUP252,2025-06-18,342.75,1040486.18
PO00761,MAT1551,SUP458,2025-12-01,597.51,1093341.72
PO00762,MAT1644,SUP408,2025-03-26,109.65,329971.94
PO00763,MAT1132,SUP468,2025-03-26,798.23,73628.74
PO00764,MAT0421,SUP228,2025-01-09,158.55,359605.67
PO00765,MAT1995,SUP462,2026-03-15,497.72,1710847.8
PO00766,MAT1878,SUP461,2025-04-05,935.03,640102.84
PO00767,MAT1767,SUP216,2025-06-05,991.92,1663767.25
PO00768,MAT0765,SUP335,2025-01-03,476.5,2224216.23
PO00769,MAT0205,SUP154,2025-02-03,142.15,557825.03
PO00770,MAT1856,SUP277,2026-01-11,681.95,3256699.96
PO00771,MAT1479,SUP470,2026-01-01,669.4,1311086.84
PO00772,MAT1227,SUP088,2025-03-31,50.03,28620.66
PO00773,MAT1303,SUP177,2025-11-14,336.84,39598.91
PO00774,MAT0380,SUP372,2025-02-09,996.35,3812483.46
PO00775,MAT1448,SUP102,2025-03-26,988.3,4754968.26
PO00776,MAT0474,SUP036,2025-01-01,823.22,1336118.99
PO00777,MAT0229,SUP271,2025-07-16,791.65,2378916.17
PO00778,MAT1814,SUP275,2026-02-05,825.95,1344935.68
PO00779,MAT0444,SUP490,2026-05-18,116.46,562603.12
PO00780,MAT1970,SUP485,2025-10-26,619.28,972418.23
PO00781,MAT0595,SUP210,2026-06-23,80.97,48322.9
PO00782,MAT1311,SUP157,2025-10-19,147.23,168989.12
PO00783,MAT1124,SUP218,2026-04-19,610.11,1756067.41
PO00784,MAT1256,SUP167,2025-09-24,165.82,594157.93
PO00785,MAT1416,SUP333,2026-06-12,105.16,220790.78
PO00786,MAT1365,SUP376,2025-08-18,692.14,2419589.93
PO00787,MAT0042,SUP099,2025-02-02,399.46,1997252.06
PO00788,MAT1747,SUP217,2025-12-13,668.36,1035704.02
PO00789,MAT0659,SUP151,2026-04-30,812.17,3735340.39
PO00790,MAT1230,SUP478,2026-01-03,952.19,3659618.48
PO00791,MAT0886,SUP394,2025-11-10,300.72,175855.04
PO00792,MAT0648,SUP014,2026-02-15,423.79,1315397.54
PO00793,MAT1424,SUP004,2025-08-29,796.31,3123024.3
PO00794,MAT1023,SUP455,2025-11-13,669.59,2603519.93
PO00795,MAT0365,SUP204,2025-08-04,248.27,849532.77
PO00796,MAT0489,SUP297,2025-06-02,706.2,2028411.2
PO00797,MAT1158,SUP393,2025-02-07,88.66,184411.03
PO00798,MAT0910,SUP340,2025-05-01,156.2,250091.82
PO00799,MAT0679,SUP270,2026-04-05,134.85,670928.64
PO00800,MAT0791,SUP100,2025-03-17,289.65,1156639.07
PO00801,MAT1393,SUP206,2025-12-07,690.85,2965231.83
PO00802,MAT0541,SUP138,2026-08-17,246.86,1183622.11
PO00803,MAT0503,SUP311,2026-05-09,440.98,409335.28
PO00804,MAT0971,SUP281,2025-05-06,930.57,1803342.3
PO00805,MAT0556,SUP108,2026-07-20,732.09,1475439.54
PO00806,MAT1373,SUP268,2025-11-06,938.06,4587807.56
PO00807,MAT1512,SUP366,2025-08-03,896.63,677932.98
PO00808,MAT0838,SUP375,2025-02-04,370.57,1669736.54
PO00809,MAT1909,SUP446,2026-02-05,199.57,836539.56
PO00810,MAT1262,SUP495,2025-03-09,58.42,52545.28
PO00811,MAT0925,SUP479,2025-09-16,395.66,446755.53
PO00812,MAT1085,SUP273,2026-05-25,468.87,757412.6
PO00813,MAT0450,SUP405,2026-02-12,785.89,2179500.88
PO00814,MAT1547,SUP324,2025-11-28,455.12,2103373.49
PO00815,MAT1268,SUP333,2025-12-01,747.83,1518311.77
PO00816,MAT0377,SUP465,2026-03-09,661.82,1358557.62
PO00817,MAT0502,SUP194,2026-08-04,869.45,612492.75
PO00818,MAT0856,SUP298,2025-07-08,-25.0,13425.88
PO00819,MAT0475,SUP079,2025-06-18,954.75,2726737.36
PO00820,MAT0689,SUP275,2026-03-02,102.28,110554.45
PO00821,MAT1483,SUP061,2025-12-09,156.69,73037.91
PO00822,MAT1356,SUP164,2025-05-24,247.62,491146.84
PO00823,MAT0768,SUP291,2026-05-23,957.49,4479578.67
PO00824,MAT1616,SUP446,2025-07-27,723.58,3022827.81
PO00825,MAT1230,SUP478,2026-03-04,48.06,184712.36
PO00826,MAT0712,SUP145,2025-01-10,635.22,1932326.54
PO00827,MAT0439,SUP414,2025-12-18,802.21,2115836.9
PO00828,MAT1394,SUP433,2026-01-17,343.81,1637436.38
PO00829,MAT0760,SUP199,2025-04-18,487.97,2430085.72
PO00830,MAT0639,SUP257,2026-05-29,209.7,853242.04
PO00831,MAT0524,SUP003,2025-06-01,339.19,310840.5
PO00832,MAT0444,SUP490,2026-06-02,280.71,1356073.52
PO00833,MAT0940,SUP424,2026-02-05,890.69,3569591.59
PO00834,MAT1572,SUP309,2025-07-21,440.59,2198782.02
PO00835,MAT0655,SUP314,2025-02-10,460.4,1376292.14
PO00836,MAT0311,SUP197,2026-07-15,297.29,631803.68
PO00837,MAT0211,SUP419,2026-04-13,54.07,100398.8
PO00838,MAT1164,SUP344,2025-12-07,27.74,94400.61
PO00839,MAT1353,SUP220,2025-03-06,479.77,819197.68
PO00840,MAT1785,SUP235,2026-03-04,929.76,3374238.5
PO00841,MAT1361,SUP121,2026-08-09,238.64,15318.3
PO00842,MAT0436,SUP324,2025-11-19,836.45,873588.38
PO00843,MAT1146,SUP150,2025-08-17,454.78,180274.79
PO00844,MAT0546,SUP154,2025-11-04,892.6,2528369.83
PO00845,MAT1983,SUP490,2025-02-09,818.57,1194940.3
PO00846,MAT0342,SUP190,2026-08-17,261.6,491426.06
PO00847,MAT1982,SUP082,2025-09-29,14.24,5399.52
PO00848,MAT0961,SUP224,2025-08-23,50.14,249509.18
PO00849,MAT1825,SUP475,2026-04-06,246.59,269017.36
PO00850,MAT0567,SUP192,2025-01-03,435.71,909801.69
PO00851,MAT1380,SUP292,2025-03-19,804.37,218893.21
PO00852,MAT1154,SUP128,2025-10-08,539.91,2432197.37
PO00853,MAT1097,SUP053,2026-07-14,940.52,2817910.78
PO00854,MAT1770,SUP339,2025-01-17,506.73,2452689.75
PO00855,MAT0417,SUP247,2025-11-10,771.21,2572270.7
PO00856,MAT1967,SUP484,2025-02-22,501.67,1028915.14
PO00857,MAT1026,SUP015,2026-08-18,221.28,660053.9
